Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-11-01 00:00:00,1083,3,NB_OS,1,North,26,0,,18526,0,1,25,0,0,0,0.0,2012-11-01,00:00:00,4
2012-11-02 00:00:00,1083,3,NB_OS,1,North,31,0,,17984,0,0,31,0,0,0,0.0,2012-11-02,00:00:00,5
2012-11-03 00:00:00,1083,3,NB_OS,1,North,48,0,,18663,21,0,47,0,1,0,0.0,2012-11-03,00:00:00,6
2012-11-04 00:00:00,1083,3,NB_OS,1,North,113,0,,18011,18,0,111,0,2,0,0.0,2012-11-04,00:00:00,7
2012-11-05 00:00:00,1083,3,NB_OS,1,North,18,0,,18426,0,0,18,0,0,0,0.0,2012-11-05,00:00:00,1
2012-11-07 00:00:00,1083,3,NB_OS,1,North,28,0,,18809,0,1,27,0,0,0,0.0,2012-11-07,00:00:00,3
2012-11-08 00:00:00,1083,3,NB_OS,1,North,27,0,,18714,0,0,27,0,0,0,0.0,2012-11-08,00:00:00,4
2012-11-09 00:00:00,1083,3,NB_OS,1,North,23,0,,18466,0,0,23,0,0,0,0.0,2012-11-09,00:00:00,5
2012-11-10 00:00:00,1083,3,NB_OS,1,North,60,0,,19060,17,0,59,0,1,0,0.0,2012-11-10,00:00:00,6
2012-11-11 00:00:00,1083,3,NB_OS,1,North,80,0,,18052,0,0,80,0,0,0,0.0,2012-11-11,00:00:00,7
2012-11-12 00:00:00,1083,3,NB_OS,1,North,29,0,,18879,0,0,29,0,0,0,0.0,2012-11-12,00:00:00,1
2012-11-13 00:00:00,1083,3,NB_OS,1,North,17,0,,19428,59,0,16,0,1,0,0.0,2012-11-13,00:00:00,2
2012-11-14 00:00:00,1083,3,NB_OS,1,North,22,0,,18788,0,0,22,0,0,0,0.0,2012-11-14,00:00:00,3
2012-11-15 00:00:00,1083,3,NB_OS,1,North,18,0,,18611,0,0,18,0,0,0,0.0,2012-11-15,00:00:00,4
2012-11-16 00:00:00,1083,3,NB_OS,1,North,26,0,,19295,0,0,26,0,0,0,0.0,2012-11-16,00:00:00,5
2012-11-17 00:00:00,1083,3,NB_OS,1,North,61,0,,18834,16,0,60,0,1,0,0.0,2012-11-17,00:00:00,6
2012-11-18 00:00:00,1083,3,NB_OS,1,North,75,0,,18370,0,0,75,0,0,0,0.0,2012-11-18,00:00:00,7
2012-11-19 00:00:00,1083,3,NB_OS,1,North,16,0,,18455,62,0,15,0,1,0,0.0,2012-11-19,00:00:00,1
2012-11-20 00:00:00,1083,3,NB_OS,1,North,13,0,,18419,0,0,13,0,0,0,0.0,2012-11-20,00:00:00,2
2012-11-21 00:00:00,1083,3,NB_OS,1,North,13,0,,19038,0,0,13,0,0,0,0.0,2012-11-21,00:00:00,3
2012-11-22 00:00:00,1083,3,NB_OS,1,North,23,0,,19082,0,0,23,0,0,0,0.0,2012-11-22,00:00:00,4
2012-11-23 00:00:00,1083,3,NB_OS,1,North,29,0,,18927,0,0,29,0,0,0,0.0,2012-11-23,00:00:00,5
2012-11-24 00:00:00,1083,3,NB_OS,1,North,64,0,,18299,16,0,63,0,1,0,0.0,2012-11-24,00:00:00,6
2012-11-25 00:00:00,1083,3,NB_OS,1,North,90,0,,18133,0,0,90,0,0,0,0.0,2012-11-25,00:00:00,7
2012-11-26 00:00:00,1083,3,NB_OS,1,North,19,0,,17325,0,0,19,0,0,0,0.0,2012-11-26,00:00:00,1
2012-11-27 00:00:00,1083,3,NB_OS,1,North,16,0,,19392,0,0,16,0,0,0,0.0,2012-11-27,00:00:00,2
2012-11-28 00:00:00,1083,3,NB_OS,1,North,0,0,,13636,0,0,0,0,0,0,0.0,2012-11-28,00:00:00,3
2012-11-29 00:00:00,1083,3,NB_OS,1,North,31,0,,17849,0,0,31,0,0,0,0.0,2012-11-29,00:00:00,4
2012-11-30 00:00:00,1083,3,NB_OS,1,North,30,0,,18361,0,0,30,0,0,0,0.0,2012-11-30,00:00:00,5
2013-11-01 00:00:00,1083,3,NB_OS,1,North,55,0,,18495,0,0,55,0,0,0,0.0,2013-11-01,00:00:00,5
2013-11-02 00:00:00,1083,3,NB_OS,1,North,73,0,,18900,0,0,73,0,0,0,0.0,2013-11-02,00:00:00,6
2013-11-03 00:00:00,1083,3,NB_OS,1,North,100,0,,17875,0,0,100,0,0,0,0.0,2013-11-03,00:00:00,7
2013-11-04 00:00:00,1083,3,NB_OS,1,North,23,0,,18056,43,1,21,0,1,0,0.0,2013-11-04,00:00:00,1
2013-11-05 00:00:00,1083,3,NB_OS,1,North,18,0,,18071,0,0,18,0,0,0,0.0,2013-11-05,00:00:00,2
2013-11-06 00:00:00,1083,3,NB_OS,1,North,12,0,,17269,0,0,12,0,0,0,0.0,2013-11-06,00:00:00,3
2013-11-07 00:00:00,1083,3,NB_OS,1,North,29,0,,17510,0,0,29,0,0,0,0.0,2013-11-07,00:00:00,4
