Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-11-01 20:00:00,1083,3,NB_OS,1,North,290.0,0,,17951,3,2,287,0,1,0,0.0,2012-11-01,20:00:00,4
2012-11-02 20:00:00,1083,3,NB_OS,1,North,248.0,0,,17884,8,2,244,0,2,0,0.0,2012-11-02,20:00:00,5
2012-11-03 20:00:00,1083,3,NB_OS,1,North,253.0,0,,18273,32,0,245,0,8,0,0.0,2012-11-03,20:00:00,6
2012-11-04 20:00:00,1083,3,NB_OS,1,North,195.0,0,,18187,5,0,194,0,1,0,0.0,2012-11-04,20:00:00,7
2012-11-05 20:00:00,1083,3,NB_OS,1,North,238.0,0,,18212,4,1,236,0,1,0,0.0,2012-11-05,20:00:00,1
2012-11-06 20:00:00,1083,3,NB_OS,1,North,219.0,0,,17844,9,4,213,0,2,0,0.0,2012-11-06,20:00:00,2
2012-11-07 20:00:00,1083,3,NB_OS,1,North,233.0,0,,18004,0,3,230,0,0,0,0.0,2012-11-07,20:00:00,3
2012-11-08 20:00:00,1083,3,NB_OS,1,North,266.0,0,,17979,8,0,264,0,2,0,0.0,2012-11-08,20:00:00,4
2012-11-09 20:00:00,1083,3,NB_OS,1,North,228.0,0,,18309,9,1,225,0,2,0,0.0,2012-11-09,20:00:00,5
2012-11-10 20:00:00,1083,3,NB_OS,1,North,226.0,0,,18052,13,2,221,0,3,0,0.0,2012-11-10,20:00:00,6
2012-11-11 20:00:00,1083,3,NB_OS,1,North,169.0,0,,17991,6,0,168,0,1,0,0.0,2012-11-11,20:00:00,7
2012-11-12 20:00:00,1083,3,NB_OS,1,North,245.0,0,,17798,0,1,243,1,0,0,0.0,2012-11-12,20:00:00,1
2012-11-13 20:00:00,1083,3,NB_OS,1,North,257.0,0,,18182,4,1,255,0,1,0,0.0,2012-11-13,20:00:00,2
2012-11-14 20:00:00,1083,3,NB_OS,1,North,262.0,0,,18259,8,2,258,0,2,0,0.0,2012-11-14,20:00:00,3
2012-11-15 20:00:00,1083,3,NB_OS,1,North,298.0,0,,18133,13,1,292,1,4,0,0.0,2012-11-15,20:00:00,4
2012-11-16 20:00:00,1083,3,NB_OS,1,North,238.0,0,,18028,0,2,236,0,0,0,0.0,2012-11-16,20:00:00,5
2012-11-17 20:00:00,1083,3,NB_OS,1,North,217.0,0,,18251,18,1,212,0,4,0,0.0,2012-11-17,20:00:00,6
2012-11-18 20:00:00,1083,3,NB_OS,1,North,185.0,0,,18443,0,0,185,0,0,0,0.0,2012-11-18,20:00:00,7
2012-11-19 20:00:00,1083,3,NB_OS,1,North,239.0,0,,18162,8,1,235,1,2,0,0.0,2012-11-19,20:00:00,1
2012-11-20 20:00:00,1083,3,NB_OS,1,North,274.0,0,,17953,7,4,268,0,2,0,0.0,2012-11-20,20:00:00,2
2012-11-21 20:00:00,1083,3,NB_OS,1,North,256.0,0,,17988,16,1,251,0,4,0,0.0,2012-11-21,20:00:00,3
2012-11-22 20:00:00,1083,3,NB_OS,1,North,306.0,0,,17787,10,2,301,0,3,0,0.0,2012-11-22,20:00:00,4
2012-11-23 20:00:00,1083,3,NB_OS,1,North,282.0,0,,18124,11,1,278,0,3,0,0.0,2012-11-23,20:00:00,5
2012-11-24 20:00:00,1083,3,NB_OS,1,North,246.0,0,,18104,8,2,242,0,1,1,0.0,2012-11-24,20:00:00,6
2012-11-25 20:00:00,1083,3,NB_OS,1,North,189.0,0,,17790,11,1,186,0,2,0,0.0,2012-11-25,20:00:00,7
2012-11-26 20:00:00,1083,3,NB_OS,1,North,153.0,0,,17912,0,1,152,0,0,0,0.0,2012-11-26,20:00:00,1
2012-11-27 20:00:00,1083,3,NB_OS,1,North,254.5,0,,12087,0,0,0,0,0,0,0.0,2012-11-27,20:00:00,2
2012-11-28 20:00:00,1083,3,NB_OS,1,North,270.0,0,,17783,7,2,265,0,2,0,1.0,2012-11-28,20:00:00,3
2012-11-29 20:00:00,1083,3,NB_OS,1,North,306.0,0,,17498,3,0,305,0,1,0,0.0,2012-11-29,20:00:00,4
2012-11-30 20:00:00,1083,3,NB_OS,1,North,301.0,0,,17631,13,0,297,0,4,0,0.0,2012-11-30,20:00:00,5
2013-11-01 20:00:00,1083,3,NB_OS,1,North,295.0,0,,17490,14,1,290,0,4,0,0.0,2013-11-01,20:00:00,5
2013-11-02 20:00:00,1083,3,NB_OS,1,North,222.0,0,,17548,9,0,220,0,2,0,0.0,2013-11-02,20:00:00,6
2013-11-03 20:00:00,1083,3,NB_OS,1,North,192.0,0,,17908,10,1,188,0,2,0,1.0,2013-11-03,20:00:00,7
2013-11-04 20:00:00,1083,3,NB_OS,1,North,262.0,0,,17497,11,1,258,0,3,0,0.0,2013-11-04,20:00:00,1
2013-11-05 20:00:00,1083,3,NB_OS,1,North,229.0,0,,17865,4,1,227,0,1,0,0.0,2013-11-05,20:00:00,2
2013-11-06 20:00:00,1083,3,NB_OS,1,North,255.0,0,,17635,4,0,254,0,1,0,0.0,2013-11-06,20:00:00,3
2013-11-07 20:00:00,1083,3,NB_OS,1,North,301.0,0,,17636,10,0,298,0,3,0,0.0,2013-11-07,20:00:00,4
2013-11-08 20:00:00,1083,3,NB_OS,1,North,280.0,0,,17613,14,1,275,0,4,0,0.0,2013-11-08,20:00:00,5
2013-11-09 20:00:00,1083,3,NB_OS,1,North,196.0,0,,17799,5,0,195,0,1,0,0.0,2013-11-09,20:00:00,6
2013-11-10 20:00:00,1083,3,NB_OS,1,North,206.0,0,,17886,19,0,202,0,4,0,0.0,2013-11-10,20:00:00,7
2013-11-11 20:00:00,1083,3,NB_OS,1,North,237.0,0,,17541,8,1,234,0,2,0,0.0,2013-11-11,20:00:00,1
