Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,/Users/ushisensei/datalake/weekday
2012-11-01 19:00:00,1083,3,NB_OS,1,North,470.0,0,,17372,11,3,462,0,5,0,0.0,2012-11-01,19:00:00,4
2012-11-02 19:00:00,1083,3,NB_OS,1,North,417.0,0,,17448,17,3,407,0,7,0,0.0,2012-11-02,19:00:00,5
2012-11-03 19:00:00,1083,3,NB_OS,1,North,301.0,0,,17753,3,1,299,0,1,0,0.0,2012-11-03,19:00:00,6
2012-11-04 19:00:00,1083,3,NB_OS,1,North,235.0,0,,17540,4,1,233,0,1,0,0.0,2012-11-04,19:00:00,7
2012-11-05 19:00:00,1083,3,NB_OS,1,North,339.0,0,,17542,12,0,335,0,4,0,0.0,2012-11-05,19:00:00,1
2012-11-06 19:00:00,1083,3,NB_OS,1,North,483.0,0,,16963,19,4,470,0,8,1,0.0,2012-11-06,19:00:00,2
2012-11-07 19:00:00,1083,3,NB_OS,1,North,408.0,0,,17487,15,1,400,1,6,0,0.0,2012-11-07,19:00:00,3
2012-11-08 19:00:00,1083,3,NB_OS,1,North,435.0,0,,17405,9,4,427,0,4,0,0.0,2012-11-08,19:00:00,4
2012-11-09 19:00:00,1083,3,NB_OS,1,North,446.0,0,,17327,7,2,441,0,3,0,0.0,2012-11-09,19:00:00,5
2012-11-10 19:00:00,1083,3,NB_OS,1,North,320.0,0,,17971,6,2,316,0,2,0,0.0,2012-11-10,19:00:00,6
2012-11-11 19:00:00,1083,3,NB_OS,1,North,295.0,0,,17653,3,2,292,0,1,0,0.0,2012-11-11,19:00:00,7
2012-11-12 19:00:00,1083,3,NB_OS,1,North,371.0,0,,17495,3,2,368,0,1,0,0.0,2012-11-12,19:00:00,1
2012-11-13 19:00:00,1083,3,NB_OS,1,North,420.0,0,,17559,5,4,414,0,2,0,0.0,2012-11-13,19:00:00,2
2012-11-14 19:00:00,1083,3,NB_OS,1,North,479.0,0,,17368,4,2,475,0,2,0,0.0,2012-11-14,19:00:00,3
2012-11-15 19:00:00,1083,3,NB_OS,1,North,437.0,0,,17341,7,1,432,1,3,0,0.0,2012-11-15,19:00:00,4
2012-11-16 19:00:00,1083,3,NB_OS,1,North,431.0,0,,17225,5,3,426,0,2,0,0.0,2012-11-16,19:00:00,5
2012-11-17 19:00:00,1083,3,NB_OS,1,North,326.0,0,,17744,9,2,321,0,3,0,0.0,2012-11-17,19:00:00,6
2012-11-18 19:00:00,1083,3,NB_OS,1,North,246.0,0,,18240,4,2,243,0,1,0,0.0,2012-11-18,19:00:00,7
2012-11-19 19:00:00,1083,3,NB_OS,1,North,381.0,0,,17348,5,2,377,0,1,1,0.0,2012-11-19,19:00:00,1
2012-11-20 19:00:00,1083,3,NB_OS,1,North,451.0,0,,17260,4,6,443,0,2,0,0.0,2012-11-20,19:00:00,2
2012-11-21 19:00:00,1083,3,NB_OS,1,North,494.0,0,,17055,10,5,483,1,4,1,0.0,2012-11-21,19:00:00,3
2012-11-22 19:00:00,1083,3,NB_OS,1,North,465.0,0,,16992,0,5,460,0,0,0,0.0,2012-11-22,19:00:00,4
2012-11-23 19:00:00,1083,3,NB_OS,1,North,430.0,0,,17606,9,3,423,0,4,0,0.0,2012-11-23,19:00:00,5
2012-11-24 19:00:00,1083,3,NB_OS,1,North,322.0,0,,17696,6,2,318,0,2,0,0.0,2012-11-24,19:00:00,6
2012-11-25 19:00:00,1083,3,NB_OS,1,North,244.0,0,,18063,12,3,238,0,3,0,0.0,2012-11-25,19:00:00,7
2012-11-26 19:00:00,1083,3,NB_OS,1,North,298.0,0,,17402,7,2,294,0,2,0,0.0,2012-11-26,19:00:00,1
2012-11-27 19:00:00,1083,3,NB_OS,1,North,423.0,0,,12087,0,0,0,0,0,0,0.0,2012-11-27,19:00:00,2
2012-11-28 19:00:00,1083,3,NB_OS,1,North,423.0,0,,5345,41,2,875,7,21,17,4.0,2012-11-28,19:00:00,3
2012-11-29 19:00:00,1083,3,NB_OS,1,North,488.0,0,,17217,8,3,481,0,4,0,0.0,2012-11-29,19:00:00,4
2012-11-30 19:00:00,1083,3,NB_OS,1,North,424.0,0,,17022,5,1,421,0,2,0,0.0,2012-11-30,19:00:00,5
2013-11-01 19:00:00,1083,3,NB_OS,1,North,412.0,0,,17124,2,2,409,0,1,0,0.0,2013-11-01,19:00:00,5
2013-11-02 19:00:00,1083,3,NB_OS,1,North,313.0,0,,17339,13,1,307,0,4,0,1.0,2013-11-02,19:00:00,6
2013-11-03 19:00:00,1083,3,NB_OS,1,North,284.0,0,,17340,14,1,278,0,4,0,1.0,2013-11-03,19:00:00,7
2013-11-04 19:00:00,1083,3,NB_OS,1,North,422.0,0,,17039,9,4,413,1,4,0,0.0,2013-11-04,19:00:00,1
2013-11-05 19:00:00,1083,3,NB_OS,1,North,484.0,0,,16612,8,1,479,0,3,1,0.0,2013-11-05,19:00:00,2
2013-11-06 19:00:00,1083,3,NB_OS,1,North,448.0,0,,16886,13,1,441,0,6,0,0.0,2013-11-06,19:00:00,3
2013-11-07 19:00:00,1083,3,NB_OS,1,North,491.0,0,,16899,12,3,482,0,6,0,0.0,2013-11-07,19:00:00,4
2013-11-08 19:00:00,1083,3,NB_OS,1,North,469.0,0,,16968,13,0,463,0,6,0,0.0,2013-11-08,19:00:00,5
2013-11-09 19:00:00,1083,3,NB_OS,1,North,311.0,0,,16851,23,0,304,0,7,0,0.0,2013-11-09,19:00:00,6
2013-11-10 19:00:00,1083,3,NB_OS,1,North,296.0,0,,16601,7,2,292,0,2,0,0.0,2013-11-10,19:00:00,7
2013-11-11 19:00:00,1083,3,NB_OS,1,North,375.0,0,,16899,11,0,371,0,3,1,0.0,2013-11-11,19:00:00,1
2013-11-12 19:00:00,1083,3,NB_OS,1,North,431.0,0,,17375,7,1,426,1,3,0,0.0,2013-11-12,19:00:00,2
2013-11-13 19:00:00,1083,3,NB_OS,1,North,438.0,0,,17397,5,3,432,1,2,0,0.0,2013-11-13,19:00:00,3
